createTime|dependencyTime|fromId|toId|amount
1669954443248|1669899508272|4911175393647526595|247135029551956614|9136896.57
1669954566030|1659974028376|4813222101752218979|4878805771325800998|8785304.79
1669954698308|1655493439955|4827295850587752130|4864169072536848009|1321449.12
1669954908883|1668035597282|4905264419136602496|4868109722210796905|5871253.27
1669955322013|1669523116536|4910049493740684993|4751016131899162894|7268304.28
1669955707848|1667630511166|266275327968280832|4903857044253049057|3240728.35
1669955842007|1628926953417|142144863238881787|4777756254686675343|7093566.05
1669955944370|1658293578562|4773534130036016861|261771728340910437|7651166.44
1669956108774|1663448381485|4883590845929883171|278378751966839106|2806157.87
1669956844709|1640252649304|4814629476635771544|4687121312185844640|2300323.7
1669957020989|1667105073123|4814629476635771544|4902168194392784951|1451354.99
1669958125562|1667602185071|4903857044253049974|275564002199733009|7103661.4
1669958496275|1651566841850|4851502698584867095|216735732067205942|5774743.6
1669958645041|1669899508272|4911175393647526595|227994731135631526|2929512.18
1669959010921|1666236476351|4899353444625679474|4772689705105883970|4640458.66
1669959720286|1669899508272|4911175393647526595|4657003489677805220|3144675.07
1669960526012|1665164508502|4793518853382472033|4895694269928440067|8421638.2
1669961829593|1665424895732|271060402572361904|4896538694858573544|3571804.85
1669963877848|1669827421664|299207900243427679|282037926664077537|7343694.58
1669964425120|1668456263956|232779805739713243|294704300616057420|7610629.77
1669965013160|1667088106138|4902168194392785407|247697979505377497|1598941.47
1669965067942|1666522168045|288511851128422880|4712454060089803388|5588276.26
1669965226351|1669629131185|298644950290006724|4833488300075385527|5458168.19
1669966691786|1668421531625|4819414551239853483|4906390319043445214|7438032.86
1669967020163|1659176039529|189432659326271533|264586478108016651|4783721.39
1669967179472|1666937974118|4834895674958939326|4901605244439365026|5824009.84
1669967856315|1657990426002|4872331846861455755|224617031415104267|3567370.15
1669968376802|1669059510053|4908360643880419664|4904982944159892761|6364595.96
1669968867870|1649101606991|4625196817309500703|4843621399236969543|937281.01
1669969178782|1669899508272|4911175393647526595|4818007176356300028|2544690.15
1669970050468|1669076369245|4908642118857130034|4877961346395669571|2097966.02
1669970125851|1659251171496|4876553971512116898|4657003489677805220|2128120.23
1669970205975|1667676090336|4885842645743568052|292171025825661441|8940417.57
1669970234632|1669412519226|297800525359874497|181269885001663159|40306.61
1669970797212|1667888832869|256705178760118278|4904701469183181172|5041355.67
1669970927641|1663727152978|4891190670301069925|4843621399236969543|828919.89
1669972064930|1668456263956|4742290407621133210|294704300616057420|1902352.6
1669972165041|1667927875098|293015450755793598|235313080530108603|1896087.61
1669973102185|1669025864873|4908360643880420632|4777756254686675343|2874402.26
1669973684953|1667390630008|4843058449283548842|4903012619322917615|5479768.35
1669974931932|1666866622097|4901323769462653318|4866983822303954556|3034456.2
1669975166449|1660683312241|4769030530408645725|4881057571139486101|6500462.16
1669975264079|1667888832869|4762838080921010977|4904701469183181172|8340033.54
1669975610641|1668538987164|4906671794020156442|294704300616057420|526741.55
1669975935194|1658261655968|4773815605012726045|4873176271791588239|8926246.47
1669976471921|1667058980054|4901886719416075198|233905705646555725|9587887.37
1669976562763|1665164508502|4832080925191831684|4895694269928440067|5823097.09
1669977584205|1663931729391|4890064770394227817|4891753620254491150|2927108.24
1669978189177|1669629131185|298644950290006724|4896538694858573544|6171171.16
1669978257120|1669262540948|4909205068810551436|254734853923143961|8323547.61
1669979030422|1669629131185|298644950290006724|4881057571139486481|9552478.43
1669980206478|1669373867881|232779805739713243|4909486543787261963|5463953.48
1669980950337|1666376368223|4899634919602389190|77968568548851741|8979347.27
1669983766880|1659350105950|4876835446488826021|4670232813583204413|5720038.82
1669983840481|1665721798796|209698857649439283|285978576338026555|3216748.53
1669983878810|1666843547095|4742571882597843964|289637751035265186|7985320.94
1669984086839|1641867076725|4819977501193274479|4768186105478513052|5543731.89
1669984181615|1651264502744|4850658273654735815|4689373111999530488|4517227.8
1669985192417|1668421531625|4868954147140928996|4906390319043445214|4728451.69
1669985336010|1667105073123|4783948704174310179|4902168194392784951|9150744.02
1669985623523|1665721798796|207728532812464884|285978576338026555|5246765.74
1669986514852|1627360774114|4647433340469642673|4772689705105883970|5957265.05
1669986567678|1669373867881|4874302171698431182|4909486543787261963|6339664.21
1669988188325|1668538987164|4906671794020156442|4864169072536848009|6248174.85
1669988592796|1669050382404|296674625453031449|4906390319043445214|7866092.46
1669988704877|1668456263956|4789296728731812594|294704300616057420|4341588.23
1669988936506|1669618278202|4910330968717394812|233905705646555725|9384928.27
1669992112713|1669383758747|4909486543787262732|261771728340910437|8398054.01
1669992116754|1667676090336|4868954147140928953|292171025825661441|4691304.18
1669992487431|1669085187479|296956100429742506|264586478108016651|4957534.05
1669992638819|1669899508272|4911175393647526595|204632308068646934|7468361.54
1669994802890|1667602185071|4903857044253049974|4782822804267468130|6267226.71
1669995848145|1662574957087|189995609279693038|4887250020627121729|1594728.11
1669996099759|1642490329701|4821947826030247975|4782822804267468130|3493643.94
1669996557043|1669827421664|299207900243427679|4769593480362066231|8061866.38
1669998296287|1669618278202|4910330968717394812|4791267053568787629|2885915.01
1669998314390|1668038339490|4905264419136603175|4866139397373822141|9490473.27
1669998530164|1668887854038|4907797693926999296|275564002199733009|3102984.26
1669999772690|1665247936444|4895975744905150645|4843621399236969543|2561607.28
1670003090098|1669025864873|4908360643880420632|4769593480362066231|1817304.02
1670003556535|1657553149834|259238453550514893|4712454060089803388|3720119.99
1670003823368|1662621025298|4887531495603831691|275564002199733009|5814655.52
1670004034896|1669755307816|4910612443694104927|254734853923143961|7708293.28
1670005365356|1669587197167|4910049493740683688|204632308068646934|4144710.36
1670005798116|1667998154724|4868954147140928953|293296925732504363|6039084.3
1670006116804|1633061644608|4781978379337335417|4791267053568787629|3407057.21
1670008584125|1667347587790|291326600895529250|4893723945091466852|3785114.32
1670009528993|1665164508502|4875709546581983508|4895694269928440067|3730113.51
1670009696717|1669827421664|299207900243427679|296111675499610556|3823983.46
1670009701338|1662663946328|4887531495603830874|254734853923143961|2282209.43
1670010667549|1645783549706|4764245455804563826|4832643875145253189|1806334.93
1670010732298|1669629131185|298644950290006724|4872613321838166178|8484246.46
1670010751679|1659718405400|4865013497466979881|266275327968281103|2458158.19
1670011002932|1669899508272|4911175393647526595|4730749933575996446|7064634.0
1670011778042|1668812546903|4907516218950287375|151152062493622727|9719501.21
1670012329168|1658293578562|4855724823235528341|261771728340910437|3777761.36
1670012963227|1669831397184|4910893918670816194|4872613321838166178|4671756.85
1670013136261|1666699631331|4673047563350312168|4900760819509232430|4841684.03
1670013513255|1624028948260|150307637563490439|4730749933575996214|649860.61
1670014192860|1666295277496|4827858800541172595|287667426198290867|3855656.33
1670016073366|1667630511166|4789296728731812594|4903857044253049057|613097.47
1670016219375|1662663946328|4887531495603830874|239535205180768668|7275384.16
1670016235886|1668140895255|4905545894113314297|4671921663443468288|979617.69
1670016632571|1662505019390|4885561170766856377|275564002199733009|9868758.9
1670017314347|1663520929319|278660226943549579|4754112356642981202|4851051.8
1670018111647|1667630511166|4796052128172869194|4903857044253049057|9945194.49
1670018124147|1664293682167|4892879520161334701|4717239134693885342|7913642.45
1670018722977|1667105073123|285978576338026909|4902168194392784951|2737453.3
1670019045070|1669904218085|299489375220138555|4873176271791588239|8163586.17
1670019115706|1657742193133|156500087051125588|259801403503935893|4609210.42
1670019698552|1661406997316|4883590845929881763|4765652830688117988|3812426.8
1670019954081|1669629131185|298644950290006724|4887531495603831287|9510999.82
1670022826246|1669523116536|4910049493740684993|4841932549376704541|2959715.9
1670022989274|1666840720295|4813503576728928755|289637751035265550|6637694.96
1670023522180|1659092707286|264305003131306074|47287796087390269|3909773.47
1670024317329|1659528162820|4877398396442248156|4712454060089803388|4764943.96
1670024619243|1654432950329|249105354388931254|77968568548851741|3889492.18
1670024704873|1669373867881|4849813848724603983|4909486543787261963|4179731.09
1670024880292|1667393515578|4903012619322918204|4872613321838166905|2314588.09
1670025040425|1668850303819|4907797693926999121|124693414682821102|366135.73
1670026286358|1664548368770|212795082393256505|282037926664077571|4183373.39
1670026589178|1668035597282|4905264419136602496|4709357835345985933|9893927.4
1670027173847|1666236476351|4899353444625679474|4872613321838166905|4502987.0
1670030252774|1664316316843|4893160995138045637|260645828434067747|4885855.44
1670030603496|1651039174073|4849813848724603590|4751016131899162894|5912568.82
1670031528789|1669412519226|297800525359874497|4826732900634329120|7677866.07
1670032575970|1669025864873|4908360643880420632|77968568548851741|3761916.58
1670032817032|1633867028212|4714424384926778224|4793800328359182982|9739449.04
1670032940292|1640994827769|205476732998779743|77968568548851741|4116648.22
1670033379504|1669597058602|298644950290006066|4893723945091466852|3937107.55
1670033740365|1667888832869|264586478108016903|4904701469183181172|7086692.09
1670033901827|1669025864873|4908360643880420632|4872613321838166178|5512402.85
1670033946008|1668389132112|212795082393256215|4906390319043446320|3969475.18
1670035037609|1669629131185|298644950290006724|4866139397373822141|4718040.87
1670035076088|1668830519831|4907797693926998538|4893723945091466852|7800291.44
1670037679108|1667888832869|174514485560607442|4904701469183181172|9967141.27
1670037982155|1668038339490|4905264419136603175|4782822804267468130|3821380.01
1670038123276|1653769992847|4858821047979345516|4670232813583204413|7254304.03
1670038567317|1668456263956|4874302171698431182|294704300616057420|6754776.12
1670039511747|1665199343459|205476732998779743|284289726477762825|2662022.84
1670039663575|1667002547073|212795082393256215|290200700988686944|674801.52
1670039907822|1669629131185|298644950290006724|296111675499610556|4652723.65
1670040345422|1667998154724|4794644753289315647|293296925732504363|882746.58
1670042235569|1668140895255|4905545894113314297|4892879520161333465|2478403.45
1670042824483|1667390630008|4868672672164217485|4903012619322917615|8235668.5
1670043197651|1666956604654|4901605244439364629|4832362400168543532|7284860.19
1670043468151|1664316316843|4893160995138045637|4891472145277781644|6754634.46
1670043993361|1658865054031|4875146596628562394|233905705646555725|6987525.95
1670044363100|1668377543868|4906108844066735574|293015450755793570|1917208.52
1670045992808|1669597058602|298644950290006066|4892598045184624074|7217686.74
1670046682401|1665424895732|4781978379337335417|4896538694858573544|9879760.94
1670047302199|1669831397184|4910893918670816194|264586478108017364|2404283.06
1670047741594|1670016863106|4911175393647526595|4911456868624238275|8392938.54
1670048504794|1669658495472|298644950290006672|293296925732504363|9663507.18
1670048633663|1668763492857|109493765940445893|295830200522900094|4645808.16
1670048783121|1664594733586|4894005420068176832|4892879520161333465|471095.99
