personId|loanId|createTime|org
2199023257143|4694158186603612268|2020-10-20 08:38:54.268|SoFi
2199023257821|4694158186603613158|2020-10-20 14:56:09.212|Discover
6597069769628|4694158186603614127|2020-10-20 18:30:46.487|Fundrise
2199023258299|4694158186603613834|2020-10-20 23:36:08.58|SunTrust
2199023259494|4694158186603615419|2020-10-21 02:39:28.5|TD Bank
4398046515671|4694721136557037532|2020-10-22 13:13:43.27|Upstart
4398046514063|4694721136557035418|2020-10-22 14:41:16.391|Fundrise
6597069771913|4694721136557038496|2020-10-22 23:59:21.902|Citibank
4398046518000|4695002611533751375|2020-10-23 16:52:22.314|Kabbage
4398046518427|4695284086510462597|2020-10-24 15:34:41.919|Peerform
4398046512418|4695565561487165165|2020-10-25 19:08:40.935|SoFi
6686|4695565561487172383|2020-10-25 19:09:31.255|Earnest
2199023262707|4695847036463883661|2020-10-26 14:37:10.875|Best Egg
6597069769883|4695847036463878407|2020-10-26 19:51:32.068|SunTrust
4398046512866|4695847036463876428|2020-10-27 02:08:58.04|Peerform
4398046518281|4696128511440594348|2020-10-27 07:07:49.384|Chase Bank
4398046517280|4696128511440593033|2020-10-27 07:26:37.441|Kabbage
2199023260953|4696128511440591950|2020-10-27 11:36:52.223|Marcus by Goldman Sachs
4398046513186|4696128511440587510|2020-10-28 05:19:55.686|Marcus by Goldman Sachs
4905|4696409986417301930|2020-10-28 07:21:12.01|State Farm Bank
2199023257624|4696409986417298148|2020-10-28 14:19:23.693|Peerform
4398046516459|4696409986417302557|2020-10-28 23:54:53.617|LendingClub
6597069770762|4696409986417300873|2020-10-29 01:47:35.767|Capital One
2199023259641|4696691461394011512|2020-10-29 09:56:52.064|Fundrise
6597069773647|4696691461394015426|2020-10-29 18:59:36.961|Capital One
2199023259395|4696691461394011193|2020-10-30 03:53:43.541|Peerform
6597069767360|4696972936370717611|2020-10-30 10:08:23.578|Chase Bank
2199023256262|4696972936370717621|2020-10-31 01:22:55.962|Fundrise
6597069769939|4697254411347431751|2020-10-31 10:49:31.145|Discover
5404|4697254411347434579|2020-10-31 14:52:33.603|Chase Bank
7490|4697535886324148054|2020-11-01 18:10:15.661|Bank of America
6597069774548|4697535886324148644|2020-11-01 23:38:21.849|Best Egg
7126|4697535886324147560|2020-11-02 00:00:05.331|Fundrise
6597069774339|4697817361300859001|2020-11-02 12:56:12.564|Chase Bank
4398046514452|4697817361300853151|2020-11-02 18:00:09.704|Patch of Land
2094|4697817361300851460|2020-11-02 18:35:25.291|Kabbage
4398046517937|4697817361300857856|2020-11-02 22:34:53.17|Avant
8796093025460|4697817361300853030|2020-11-03 06:22:03.825|Rocket Loans
6597069773216|4698098836277568136|2020-11-03 09:55:11.436|Roofstock
6597069774518|4698380311254280565|2020-11-04 11:44:28.404|Upgrade
4398046511995|4698380311254271143|2020-11-04 18:39:17.594|PNC Bank
4398046512838|4698380311254272296|2020-11-04 23:36:45.402|State Farm Bank
4398046518220|4698380311254279509|2020-11-05 00:38:21.997|Best Egg
2199023260298|4698380311254276310|2020-11-05 01:41:21.2|OnDeck
2199023261686|4698661786230988873|2020-11-06 01:58:10.872|US Bank
2199023256696|4698661786230982173|2020-11-06 03:26:33.275|OneMain Financial
6597069767646|4698661786230981947|2020-11-06 04:19:32.653|Chase Bank
6597069772061|4698943261207698517|2020-11-06 16:06:29.694|US Bank
8796093029494|4699224736184411722|2020-11-07 11:44:01.623|Navy Federal Credit Union
4934|4699224736184408534|2020-11-07 15:11:39.4|LendingClub
6597069771031|4699224736184407733|2020-11-08 02:26:11.823|Navy Federal Credit Union
6597069768327|4699506211161114834|2020-11-08 09:02:11.461|SoFi
4398046512051|4699506211161113851|2020-11-08 13:21:13.006|Fundbox
4398046514815|4699506211161117550|2020-11-08 21:39:02.293|Fundbox
4398046515979|4699506211161119091|2020-11-08 21:46:42.164|Chase Bank
2267|4699787686137826275|2020-11-09 09:12:00.048|Citibank
2199023257606|4699787686137825995|2020-11-09 17:23:47.121|Capital One
4398046511941|4699787686137824352|2020-11-09 20:20:53.416|Discover
4398046518182|4699787686137832745|2020-11-10 01:13:49.663|Bank of America
6597069770996|4699787686137829009|2020-11-10 05:15:53.992|Roofstock
2199023259185|4699787686137828090|2020-11-10 06:48:36.293|State Farm Bank
50|4700069161114533966|2020-11-10 11:21:13.788|Citibank
6597069772040|4700069161114541116|2020-11-10 16:58:07.248|Discover
6754|4700069161114542988|2020-11-11 01:23:50.811|Citibank
2199023259284|4700069161114538900|2020-11-11 05:03:24.489|Kabbage
2191|4700350636091247477|2020-11-11 13:35:17.589|Best Egg
2199023261917|4700350636091253101|2020-11-11 13:35:49.525|OnDeck
4398046514783|4700350636091249470|2020-11-11 16:35:06.577|Rocket Loans
6597069774518|4700350636091255158|2020-11-11 18:02:40.017|Avant
2199023259997|4700350636091250460|2020-11-11 22:39:51.24|Upgrade
4905|4700632111067961769|2020-11-12 07:04:11.031|Upstart
4398046514177|4700632111067959344|2020-11-12 19:28:31.717|SunTrust
5761|4700632111067962966|2020-11-13 06:15:49.438|Chase Bank
2199023259411|4700913586044671046|2020-11-13 13:06:35.441|Chase Bank
4398046515374|4700913586044671553|2020-11-13 13:35:10.719|Rocket Loans
4398046517575|4700913586044674562|2020-11-13 22:57:49.658|Wells Fargo
2199023261591|4700913586044673990|2020-11-14 06:26:39.873|Best Egg
6597069767815|4701476535998088758|2020-11-15 08:00:16.251|Discover
2199023255607|4701476535998087259|2020-11-15 12:09:39.836|Earnest
2199023256494|4701476535998088435|2020-11-15 19:05:11.731|Funding Circle
4398046515868|4701476535998093537|2020-11-15 20:01:18.876|American Express
4398046514393|4701476535998091599|2020-11-15 20:21:22.527|OnDeck
4398046517862|4701476535998096277|2020-11-16 03:04:58.153|Best Egg
7927|4701476535998097877|2020-11-16 06:55:50.791|Patch of Land
6208|4701758010974806183|2020-11-16 17:06:36.555|Avant
4398046511976|4701758010974798987|2020-11-17 02:45:26.097|US Bank
6597069772467|4701758010974805661|2020-11-17 06:30:34.445|Peerform
3291|4702039485951512914|2020-11-17 10:40:37.004|Fundbox
2199023259065|4702039485951513206|2020-11-17 12:18:02.652|LightStream
1420|4702039485951510412|2020-11-17 16:07:48.19|Peerform
5172|4702320960928226078|2020-11-18 16:39:25.406|LightStream
6124|4702320960928227383|2020-11-19 03:43:01.035|Prosper
808|4702320960928220219|2020-11-19 06:11:23.929|State Farm Bank
6597069771116|4702602435904935727|2020-11-19 14:09:09.178|Capital One
6597069767509|4702602435904930934|2020-11-19 16:54:23.677|BlueVine
4398046518182|4702602435904939306|2020-11-19 23:27:22.204|American Express
4398046512888|4702883910881642860|2020-11-20 12:38:14.034|BlueVine
4398046518928|4702883910881650996|2020-11-20 15:05:53.29|Rocket Loans
6597069769633|4702883910881644469|2020-11-20 16:07:05.231|BlueVine
7123|4702883910881650017|2020-11-21 05:22:22.605|State Farm Bank
8796093027621|4703165385858358371|2020-11-21 10:07:11.772|Marcus by Goldman Sachs
4398046515116|4703165385858356519|2020-11-21 14:21:47.141|Navy Federal Credit Union
8796093024456|4703165385858354118|2020-11-21 20:37:02.24|SoFi
6597069769553|4703165385858355011|2020-11-21 21:43:10|RealtyMogul
2199023262514|4703165385858360479|2020-11-22 02:03:46.69|Roofstock
6597069772424|4703165385858358874|2020-11-22 03:11:55.461|Marcus by Goldman Sachs
6597069769992|4703446860835066256|2020-11-22 08:20:58.11|LightStream
8796093030199|4703446860835072551|2020-11-22 16:19:02.06|Prosper
2358|4703446860835064942|2020-11-22 17:34:59.447|Fundrise
426|4703446860835062334|2020-11-22 23:22:10.234|American Express
4398046518497|4703728335811782357|2020-11-23 10:48:17.159|RealtyMogul
2199023257259|4703728335811774726|2020-11-23 21:19:03.884|State Farm Bank
2199023263137|4703728335811782642|2020-11-24 00:49:00.704|BlueVine
8796093027177|4704009810788489740|2020-11-24 20:05:44.513|Rocket Loans
6597069770144|4704009810788487761|2020-11-24 20:06:41.033|RealtyMogul
2199023256642|4704291285765195211|2020-11-25 19:16:40.939|Marcus by Goldman Sachs
8796093025933|4704291285765198724|2020-11-25 20:39:54.524|Chase Bank
5719|4704291285765201430|2020-11-25 23:23:21.584|Rocket Loans
8796093029320|4704291285765203275|2020-11-26 02:04:02.674|Wells Fargo
1190|4704572760741906012|2020-11-26 19:56:48.453|Fundbox
6597069768312|4704854235718617284|2020-11-27 15:03:10.233|Capital One
2199023257768|4705135710695328660|2020-11-28 21:13:14.374|Navy Federal Credit Union
6597069768775|4705135710695328541|2020-11-29 06:33:41.592|Best Egg
4398046511629|4705417185672037061|2020-11-29 15:54:07.582|PNC Bank
5719|4705698660648754711|2020-11-30 08:44:03.099|Wells Fargo
2199023261358|4705698660648754832|2020-12-01 01:12:27.639|Earnest
6597069768388|4705980135625460005|2020-12-01 14:16:43.377|Best Egg
6597069770704|4705980135625463124|2020-12-01 18:37:09.227|TD Bank
8796093030182|4705980135625468426|2020-12-01 20:47:28.977|Earnest
5143|4705980135625464570|2020-12-02 06:51:16.338|Citibank
8796093028022|4706261610602176160|2020-12-02 10:12:54.583|Upstart
6597069771640|4706261610602175006|2020-12-02 23:51:29.707|Rocket Loans
2199023257747|4706543085578881914|2020-12-03 11:58:27.34|OnDeck
6597069767738|4706543085578880444|2020-12-03 20:12:06.886|Roofstock
4398046518289|4706543085578888631|2020-12-03 20:58:43.729|SoFi
2199023261333|4706543085578886768|2020-12-03 22:39:36.497|OnDeck
8796093025967|4706543085578884019|2020-12-03 22:45:44.992|Funding Circle
3076|4706543085578883127|2020-12-04 06:13:52.443|Wells Fargo
2199023256808|4706824560555591322|2020-12-04 09:38:51.673|LendingPoint
4714|4706824560555595933|2020-12-04 15:47:30.47|BlueVine
7328|4706824560555599498|2020-12-04 19:36:12.847|Capital One
7479|4706824560555599687|2020-12-05 02:18:32.058|Citibank
3293|4706824560555594072|2020-12-05 02:39:16.198|US Bank
2199023258092|4707106035532303729|2020-12-05 12:22:31.767|SunTrust
2199023257980|4707106035532303568|2020-12-05 12:26:38.469|Earnest
2199023257929|4707106035532303496|2020-12-05 19:57:13.829|Upgrade
4398046515798|4707106035532306572|2020-12-05 21:44:32.653|Prosper
3464|4707106035532304935|2020-12-05 22:11:06.944|PNC Bank
250|4707106035532300647|2020-12-06 03:23:09.265|Prosper
2694|4707106035532303939|2020-12-06 04:05:46.69|Marcus by Goldman Sachs
6597069769229|4707387510509014425|2020-12-06 07:43:28.526|SoFi
8796093026434|4707387510509016582|2020-12-06 07:45:21.765|American Express
2199023258374|4707387510509014775|2020-12-06 08:31:06.958|Earnest
2199023262636|4707387510509020463|2020-12-06 11:19:18.031|Marcus by Goldman Sachs
2199023260084|4707387510509016979|2020-12-07 00:35:29.305|Fundbox
6597069769520|4707387510509014821|2020-12-07 05:45:07.452|OnDeck
2199023259912|4707668985485727398|2020-12-07 08:02:00.063|Prosper
2199023260866|4707668985485728749|2020-12-08 03:34:12.124|Kabbage
6597069770825|4707950460462437846|2020-12-08 07:52:11.538|Peerform
6597069774215|4707950460462442430|2020-12-08 13:17:43.01|Fundbox
8796093029758|4707950460462442414|2020-12-08 16:18:27.609|Discover
2199023261817|4707950460462440695|2020-12-08 22:39:05.89|SoFi
1896|4707950460462434806|2020-12-08 23:36:56.056|Avant
4398046517082|4708231935439150965|2020-12-09 14:50:11.46|Fundrise
4398046517403|4708231935439151405|2020-12-09 21:53:16.98|Capital One
7837|4708231935439153481|2020-12-10 05:30:09.256|LendingClub
2199023259271|4708513410415858552|2020-12-10 18:56:51.306|Fundrise
2199023261340|4708794885392572029|2020-12-11 22:57:20.913|Roofstock
6597069772676|4708794885392572326|2020-12-12 01:16:36.954|Earnest
8796093029425|4708794885392573935|2020-12-12 04:52:14.744|Upstart
8796093025794|4709076360369279701|2020-12-12 14:04:17.024|US Bank
2709|4709076360369278541|2020-12-12 15:54:13.991|Capital One
2199023260223|4709076360369281135|2020-12-12 20:39:57.56|Best Egg
2199023257479|4709357835345988137|2020-12-13 10:16:41.867|Patch of Land
6597069768968|4709357835345988660|2020-12-13 14:01:40.659|SunTrust
4398046512771|4709639310322698446|2020-12-14 12:46:53.863|SunTrust
2199023257238|4709639310322698479|2020-12-14 20:41:53.775|Rocket Loans
6597069772879|4709639310322704572|2020-12-14 21:41:10.989|Fundrise
8796093026164|4709639310322701535|2020-12-15 02:56:29.906|Fundbox
8796093028881|4709920785299415826|2020-12-15 08:44:01.085|Earnest
4398046519009|4709920785299417524|2020-12-15 14:49:28.092|TD Bank
6909|4710202260276126816|2020-12-16 08:16:26.864|Best Egg
6597069768849|4710202260276120440|2020-12-16 14:33:17.123|LightStream
1998|4710202260276120197|2020-12-16 20:56:20.562|Navy Federal Credit Union
2199023259271|4710202260276122486|2020-12-16 21:53:32.342|Marcus by Goldman Sachs
8796093030024|4710202260276128046|2020-12-17 04:04:33.372|Chase Bank
2819|4710483735252831985|2020-12-17 10:57:07.475|Navy Federal Credit Union
6900|4710483735252837462|2020-12-17 12:52:19.308|Bank of America
2199023256380|4710483735252829272|2020-12-18 04:40:56.449|Marcus by Goldman Sachs
4398046515340|4710765210229544465|2020-12-18 08:53:58.382|Patch of Land
8796093022698|4710765210229539473|2020-12-18 10:21:26.324|OnDeck
8796093023965|4710765210229541189|2020-12-18 12:15:43.25|BlueVine
6597069773435|4710765210229547953|2020-12-18 15:56:40.367|Best Egg
4398046517754|4710765210229547760|2020-12-18 19:09:30.547|LendingClub
684|4710765210229539731|2020-12-18 21:34:58.7|Discover
6597069766957|4710765210229539235|2020-12-19 01:29:19.835|Roofstock
8796093025933|4710765210229543809|2020-12-19 03:14:08.185|TD Bank
2199023260741|4711046685206256431|2020-12-19 12:35:52.147|RealtyMogul
2199023262209|4711046685206258430|2020-12-19 13:21:09.767|Funding Circle
4398046512051|4711046685206250745|2020-12-19 23:53:32.763|Marcus by Goldman Sachs
6595|4711046685206258342|2020-12-20 00:37:13.011|Wells Fargo
8796093025236|4711046685206253559|2020-12-20 02:36:30.023|OnDeck
2199023259507|4711328160182965465|2020-12-20 07:59:49.022|American Express
4398046515651|4711328160182966191|2020-12-20 09:57:49.055|Fundrise
2199023262598|4711328160182969600|2020-12-21 01:05:33.613|RealtyMogul
8796093022409|4711328160182960419|2020-12-21 01:26:09.989|LightStream
2199023261170|4711328160182967705|2020-12-21 01:45:27.209|US Bank
6597069773077|4711328160182968773|2020-12-21 04:55:29.671|OneMain Financial
8796093026850|4711609635159677000|2020-12-21 09:18:00.841|Bank of America
2199023261854|4711609635159679283|2020-12-21 15:50:22.199|State Farm Bank
4877|4711609635159677300|2020-12-21 21:31:39.215|Fundrise
4398046513106|4711609635159673484|2020-12-22 02:19:16.153|Discover
6597069770579|4711609635159676072|2020-12-22 06:15:47.078|Peerform
2199023260329|4711891110136387823|2020-12-22 22:41:57.184|SunTrust
4398046515419|4711891110136387194|2020-12-22 23:27:39.718|American Express
6597069772291|4712172585113099698|2020-12-23 17:27:06.511|OneMain Financial
6597069769203|4712172585113095547|2020-12-23 18:14:31.8|Fundbox
6597069769036|4712454060089805965|2020-12-24 20:57:22.662|Bank of America
8796093024075|4712454060089805264|2020-12-25 01:08:35.44|Rocket Loans
363|4712454060089803230|2020-12-25 05:19:17.978|Fundbox
6597069767178|4712735535066514112|2020-12-25 12:46:21.703|Kabbage
1400|4712735535066515321|2020-12-25 20:56:03.48|Funding Circle
6597069766839|4712735535066513677|2020-12-25 23:13:24.062|Navy Federal Credit Union
4385|4712735535066519232|2020-12-26 04:02:10.42|SunTrust
2199023262726|4712735535066523047|2020-12-26 05:31:45.907|Funding Circle
8796093022693|4713017010043224709|2020-12-26 14:59:59.186|Upgrade
1453|4713017010043226039|2020-12-26 18:46:07.576|Funding Circle
8796093024218|4713298485019937435|2020-12-27 17:40:13.85|Wells Fargo
2199023259694|4713298485019940280|2020-12-27 20:12:46.2|LendingClub
2199023261938|4713298485019943304|2020-12-28 00:43:13.254|BlueVine
2199023262440|4713298485019944008|2020-12-28 00:57:27.936|Discover
4398046514209|4713579959996649566|2020-12-28 08:55:36.589|Rocket Loans
6597069773824|4713579959996655007|2020-12-28 18:28:06.238|LightStream
4398046518289|4713861434973365686|2020-12-29 10:58:50.342|Marcus by Goldman Sachs
2199023260298|4713861434973362389|2020-12-29 11:52:00.935|LightStream
4398046515715|4713861434973362205|2020-12-29 23:41:48.837|LendingPoint
6597069769356|4713861434973359687|2020-12-30 05:15:45.272|Marcus by Goldman Sachs
6166|4714142909950074999|2020-12-30 08:00:33.54|Fundbox
6234|4714142909950075084|2020-12-30 09:22:04.923|Prosper
2199023263300|4714142909950077145|2020-12-30 16:36:50.31|Upstart
6597069767450|4714142909950067754|2020-12-30 19:05:11.685|Navy Federal Credit Union
580|4714142909950067477|2020-12-30 22:58:37.558|Fundrise
6597069773751|4714142909950076225|2020-12-30 23:12:37.712|Marcus by Goldman Sachs
2199023259264|4714424384926782319|2020-12-31 14:39:57.973|Rocket Loans
2199023263139|4714424384926787571|2021-01-01 04:56:23.548|Discover
4398046515334|4714424384926782985|2021-01-01 06:47:53.057|Upgrade
4398046516694|4714705859903495542|2021-01-01 14:48:28.35|Upgrade
2199023260217|4714705859903494248|2021-01-01 20:34:55.354|Best Egg
8796093025701|4714705859903492700|2021-01-02 01:39:49.727|Chase Bank
6597069770629|4714705859903493367|2021-01-02 04:30:04.466|Funding Circle
6597069768338|4714987334880200935|2021-01-02 13:05:54.359|Funding Circle
2199023261924|4714987334880207223|2021-01-02 18:47:44.147|Roofstock
8796093028619|4714987334880207285|2021-01-02 22:39:53.768|Upstart
6743|4714987334880207740|2021-01-03 03:56:25.633|Citibank
2199023260129|4715268809856915437|2021-01-03 18:17:36.866|OneMain Financial
2199023258837|4715268809856913739|2021-01-03 22:23:31.306|LendingPoint
2199023255560|4715268809856909330|2021-01-04 01:18:04.245|American Express
8796093023651|4715550284833621925|2021-01-04 19:18:26.906|Best Egg
6597069769390|4715550284833623677|2021-01-05 00:38:16.419|SunTrust
8796093027863|4715550284833627606|2021-01-05 02:50:29.603|Capital One
2199023262954|4715831759810340575|2021-01-05 21:15:17.587|Marcus by Goldman Sachs
6597069773859|4715831759810340318|2021-01-06 00:22:03.012|Rocket Loans
1764|4715831759810333009|2021-01-06 03:54:00.04|Marcus by Goldman Sachs
4398046518291|4715831759810340284|2021-01-06 07:51:20.581|RealtyMogul
3950|4716113234787046609|2021-01-06 09:41:23.522|Best Egg
8796093023404|4716113234787042910|2021-01-06 09:45:50.496|Prosper
6597069771116|4716113234787047213|2021-01-06 09:50:26.044|Prosper
6597069771791|4716113234787048171|2021-01-06 23:11:43.101|Fundbox
4398046513499|4716113234787044509|2021-01-07 02:06:27.39|Wells Fargo
4398046518059|4716113234787050645|2021-01-07 03:10:10.758|Patch of Land
