loanId|loanAmount|balance|createTime|loanUsage|interestRate
4673891988280443769|16027535.0|16027535.0|2020-08-09 08:29:15.97|renovations|0.015
62487444829770066|63036235.0|63036235.0|2020-08-10 09:44:58.415|renovations|0.013
4674173463257161708|34908964.0|34908964.0|2020-08-10 14:48:30.909|funerals|0.078
4674173463257157879|2726857.0|2726857.0|2020-08-10 23:35:39.617|major purchases|0.081
4674736413210578314|55283801.0|55283801.0|2020-08-12 09:05:33.042|education|0.016
4674736413210577809|98028932.0|98028932.0|2020-08-12 11:30:05.006|vacations|0.031
4674736413210580912|22922430.0|22922430.0|2020-08-12 18:11:02.685|funerals|0.032
4674736413210579615|5905841.0|5905841.0|2020-08-12 21:06:04.672|renovations|0.029
4675017888187285518|61942901.0|61942901.0|2020-08-13 15:44:55.928|investing|0.056
4675017888187295176|40206345.0|40206345.0|2020-08-13 20:52:56.558|renovations|0.019
63613344736612745|84917817.0|84917817.0|2020-08-14 10:02:24.053|other|0.066
4675299363164005507|9763856.0|9763856.0|2020-08-14 10:23:29.02|other|0.096
4675299363163997016|20133439.0|20133439.0|2020-08-14 15:15:54.475|business ventures|0.1
4675299363164000219|95601619.0|95601619.0|2020-08-14 20:56:54.33|business ventures|0.022
64176294690030897|67192085.0|67192085.0|2020-08-16 07:44:43.58|investing|0.064
4675862313117423932|64444918.0|64444918.0|2020-08-16 09:25:33.38|medical expenses|0.037
4675862313117424748|44231267.0|44231267.0|2020-08-16 20:37:04.93|business ventures|0.05
4675862313117425900|78883668.0|78883668.0|2020-08-16 20:45:14.898|renovations|0.033
4675862313117421927|14411920.0|14411920.0|2020-08-17 01:19:13.734|renovations|0.021
4676143788094136879|27199170.0|27199170.0|2020-08-17 11:45:13.518|medical expenses|0.043
4676143788094138520|5048196.0|5048196.0|2020-08-17 12:00:13.498|vacations|0.039
4676143788094135744|71400296.0|71400296.0|2020-08-18 02:55:32.367|vacations|0.02
4676425263070841592|98206957.0|98206957.0|2020-08-18 05:45:29.275|investing|0.049
64739244643454674|94995067.0|94995067.0|2020-08-18 13:33:13.12|renovations|0.021
4676425263070841702|85936373.0|85936373.0|2020-08-18 23:19:55.618|investing|0.052
4676706738047552204|54095396.0|54095396.0|2020-08-19 08:25:31.477|medical expenses|0.018
4676706738047558289|2763378.0|2763378.0|2020-08-19 18:03:59.875|vacations|0.061
4676706738047554480|70213093.0|70213093.0|2020-08-19 21:28:23.024|renovations|0.078
65020719620166714|7372703.0|7372703.0|2020-08-19 23:24:28.796|debt consolidation|0.063
4676706738047552440|96630674.0|96630674.0|2020-08-20 01:21:31.426|debt consolidation|0.085
4676706738047556720|27900473.0|27900473.0|2020-08-20 02:04:21.728|business ventures|0.026
4676988213024263143|77345367.0|77345367.0|2020-08-21 01:20:40.999|debt consolidation|0.035
4677269688000972109|74740228.0|74740228.0|2020-08-21 08:10:15.809|investing|0.014
4677269688000974831|38904012.0|38904012.0|2020-08-21 23:36:35.583|renovations|0.003
4677551162977686418|45705250.0|45705250.0|2020-08-22 11:55:52.506|medical expenses|0.049
4677832637954402671|71323979.0|71323979.0|2020-08-23 13:23:22.42|business ventures|0.047
4678114112931112551|73459812.0|73459812.0|2020-08-24 11:06:25.459|debt consolidation|0.053
66428094503716720|57060050.0|57060050.0|2020-08-24 17:34:55.005|investing|0.039
4678114112931103955|33068343.0|33068343.0|2020-08-24 18:36:27.05|education|0.003
4678114112931106484|55069701.0|55069701.0|2020-08-24 21:14:00.319|funerals|0.06
4678395587907815228|28841257.0|28841257.0|2020-08-25 06:22:00.671|business ventures|0.007
4678395587907816316|46474021.0|46474021.0|2020-08-25 09:15:26.178|renovations|0.031
4678395587907821814|76543492.0|76543492.0|2020-08-25 11:11:53.43|investing|0.028
4678395587907818777|40900444.0|40900444.0|2020-08-25 11:18:15.437|education|0.057
4678395587907817776|18691318.0|18691318.0|2020-08-25 16:01:35.596|funerals|0.099
66991044457140432|68252065.0|68252065.0|2020-08-26 05:19:50.878|debt consolidation|0.085
4678677062884533851|30701814.0|30701814.0|2020-08-26 14:30:46.205|renovations|0.076
66991044457136837|36036482.0|36036482.0|2020-08-26 18:41:19.075|weddings|0.021
4678958537861236046|58340424.0|58340424.0|2020-08-27 06:00:28.437|debt consolidation|0.074
4678958537861243557|52755507.0|52755507.0|2020-08-27 10:01:07.074|investing|0.022
4678958537861244945|27588500.0|27588500.0|2020-08-27 12:51:59.418|renovations|0.009
4678958537861241416|78093387.0|78093387.0|2020-08-27 14:27:57.144|medical expenses|0.009
67272519433847543|33056290.0|33056290.0|2020-08-27 20:47:59.436|weddings|0.038
4678958537861244518|57701310.0|57701310.0|2020-08-28 03:03:20.734|business ventures|0.072
4679240012837955803|79389151.0|79389151.0|2020-08-28 10:44:10.422|business ventures|0.034
4679240012837955156|91288111.0|91288111.0|2020-08-28 10:48:24.892|renovations|0.086
67553994410561497|46040856.0|46040856.0|2020-08-28 17:29:32.193|other|0.008
67553994410559891|81894892.0|81894892.0|2020-08-28 19:00:15.481|major purchases|0.022
4679240012837947077|74773769.0|74773769.0|2020-08-28 23:33:41.541|debt consolidation|0.074
4679240012837953140|6364175.0|6364175.0|2020-08-29 04:25:45.837|business ventures|0.075
67835469387269720|70156039.0|70156039.0|2020-08-29 16:12:14.307|debt consolidation|0.013
4679521487814660453|19679031.0|19679031.0|2020-08-29 22:57:44.238|major purchases|0.09
4679802962791368227|64633549.0|64633549.0|2020-08-30 09:02:51.027|major purchases|0.068
4679802962791369032|9391824.0|9391824.0|2020-08-30 09:45:50.89|medical expenses|0.058
4679802962791367796|1829551.0|1829551.0|2020-08-30 20:34:43.835|renovations|0.02
68116944363980221|19705423.0|19705423.0|2020-08-30 22:41:04.666|funerals|0.087
4679802962791367476|59757062.0|59757062.0|2020-08-31 05:09:15.294|debt consolidation|0.073
68398419340689866|59300095.0|59300095.0|2020-08-31 07:19:51.388|vacations|0.064
4680084437768083831|32328164.0|32328164.0|2020-08-31 07:44:01.113|medical expenses|0.064
4680365912744791853|43841869.0|43841869.0|2020-09-01 13:39:38.105|renovations|0.019
4680365912744791705|45646942.0|45646942.0|2020-09-01 14:02:23.683|weddings|0.013
4680365912744788603|53782304.0|53782304.0|2020-09-01 17:21:49.202|major purchases|0.071
68679894317400480|76283940.0|76283940.0|2020-09-01 22:14:26.702|business ventures|0.024
4680365912744793357|91725384.0|91725384.0|2020-09-02 00:42:15.853|medical expenses|0.067
4680365912744795134|25778361.0|25778361.0|2020-09-02 05:19:45.429|education|0.042
4680647387721501539|56933944.0|56933944.0|2020-09-02 06:22:53.732|debt consolidation|0.082
4680647387721500290|49946984.0|49946984.0|2020-09-02 08:06:01.663|weddings|0.068
68961369294113333|80882478.0|80882478.0|2020-09-02 15:38:25.301|business ventures|0.03
4680647387721508906|55011604.0|55011604.0|2020-09-02 19:02:07.509|medical expenses|0.038
4680647387721507760|67218475.0|67218475.0|2020-09-02 21:51:56.369|major purchases|0.095
4680647387721500181|13452444.0|13452444.0|2020-09-02 23:38:56.199|funerals|0.037
4680647387721499743|14901681.0|14901681.0|2020-09-03 00:57:10.149|business ventures|0.054
4680647387721504616|3686607.0|3686607.0|2020-09-03 01:20:19.11|weddings|0.015
68961369294113025|18015363.0|18015363.0|2020-09-03 02:05:44.044|weddings|0.0
69242844270822005|63525260.0|63525260.0|2020-09-03 14:34:55.881|debt consolidation|0.094
69242844270826305|77979138.0|77979138.0|2020-09-03 19:06:49.212|medical expenses|0.021
4680928862698212069|5350801.0|5350801.0|2020-09-03 20:54:59.717|vacations|0.052
69242844270824732|64580167.0|64580167.0|2020-09-04 01:45:00.784|renovations|0.012
4680928862698210320|21463712.0|21463712.0|2020-09-04 05:10:40.42|other|0.049
4681210337674922981|10528456.0|10528456.0|2020-09-04 14:15:14.721|medical expenses|0.089
69524319247533812|53894576.0|53894576.0|2020-09-04 16:46:40.176|business ventures|0.093
4681210337674927373|77167665.0|77167665.0|2020-09-04 18:55:54.827|vacations|0.01
4681210337674930246|1795492.0|1795492.0|2020-09-05 04:49:42.258|debt consolidation|0.041
4681491812651638112|47590912.0|47590912.0|2020-09-06 01:08:39.464|other|0.036
69805794224244722|53302987.0|53302987.0|2020-09-06 04:25:03.925|vacations|0.002
4681773287628342516|52256915.0|52256915.0|2020-09-06 06:04:58.538|investing|0.06
70087269200957240|46559967.0|46559967.0|2020-09-06 17:53:21.818|medical expenses|0.001
4682054762605061592|51856046.0|51856046.0|2020-09-07 20:21:56.34|medical expenses|0.05
4682054762605054161|45468441.0|45468441.0|2020-09-08 00:01:09.308|renovations|0.094
70650219154379792|16264066.0|16264066.0|2020-09-08 07:20:23.777|other|0.056
70650219154376655|76546554.0|76546554.0|2020-09-08 16:49:04.919|investing|0.03
4682336237581772370|45243596.0|45243596.0|2020-09-08 19:42:19.56|business ventures|0.069
70650219154377973|9369647.0|9369647.0|2020-09-09 05:06:17.15|other|0.057
70931694131089290|41170690.0|41170690.0|2020-09-09 11:48:09.766|funerals|0.024
70931694131089028|30454163.0|30454163.0|2020-09-09 21:37:55.976|weddings|0.073
71213169107799691|66483843.0|66483843.0|2020-09-10 20:48:52.896|other|0.046
4682899187535188788|65966163.0|65966163.0|2020-09-11 00:15:38.17|vacations|0.088
71494644084509643|16314217.0|16314217.0|2020-09-11 12:14:49.721|major purchases|0.094
71494644084507737|27465916.0|27465916.0|2020-09-11 16:16:10.883|investing|0.021
4683180662511898665|145911.0|145911.0|2020-09-11 23:21:23.076|business ventures|0.008
4683180662511896197|49733258.0|49733258.0|2020-09-12 00:10:21.023|investing|0.072
4683180662511903746|33276.0|33276.0|2020-09-12 01:01:07.188|business ventures|0.068
71776119061218812|46323581.0|46323581.0|2020-09-12 05:46:48.105|business ventures|0.02
71776119061218040|65034078.0|65034078.0|2020-09-12 14:10:49.88|funerals|0.037
4683462137488606604|36836558.0|36836558.0|2020-09-12 15:46:13.805|business ventures|0.051
72057594037928856|88916608.0|88916608.0|2020-09-13 06:38:23.064|other|0.044
4683743612465317958|48119239.0|48119239.0|2020-09-13 16:53:28.559|weddings|0.019
4683743612465317690|68511282.0|68511282.0|2020-09-14 03:17:17.319|major purchases|0.069
72339069014643738|56351651.0|56351651.0|2020-09-14 11:56:01.517|debt consolidation|0.037
4684025087442027461|40300754.0|40300754.0|2020-09-15 05:20:41.014|education|0.01
72620543991351163|60976211.0|60976211.0|2020-09-15 08:24:23.022|investing|0.04
4684306562418740938|78627232.0|78627232.0|2020-09-15 08:34:16.551|other|0.045
4684306562418744687|49661335.0|49661335.0|2020-09-15 08:58:27.596|major purchases|0.003
4684306562418738149|51354805.0|51354805.0|2020-09-15 10:15:31.794|business ventures|0.062
4684306562418741960|36100834.0|36100834.0|2020-09-15 16:08:16.086|weddings|0.045
72620543991351363|42435965.0|42435965.0|2020-09-16 01:26:51.607|renovations|0.049
4684869512372159894|62370925.0|62370925.0|2020-09-17 09:26:40.738|weddings|0.001
4684869512372167098|21503568.0|21503568.0|2020-09-17 10:15:05.043|business ventures|0.074
4685150987348878653|33185590.0|33185590.0|2020-09-18 06:29:30.205|medical expenses|0.058
4685150987348871295|99752283.0|99752283.0|2020-09-18 10:52:26.436|business ventures|0.089
4685150987348871152|25025973.0|25025973.0|2020-09-19 00:16:50.702|vacations|0.028
4685432462325582124|15287021.0|15287021.0|2020-09-19 06:08:48.443|investing|0.049
73746443898197169|44038594.0|44038594.0|2020-09-19 13:25:20.021|major purchases|0.044
4685432462325585984|44572318.0|44572318.0|2020-09-19 19:40:46.092|major purchases|0.087
4685432462325583467|77338135.0|77338135.0|2020-09-20 03:33:28.075|vacations|0.061
74027918874902872|63141546.0|63141546.0|2020-09-20 13:04:18.093|renovations|0.016
4685713937302297089|48552879.0|48552879.0|2020-09-20 18:34:21.811|funerals|0.066
74309393851614507|74032437.0|74032437.0|2020-09-21 13:49:54.952|renovations|0.063
74309393851616227|61847106.0|61847106.0|2020-09-21 14:44:33.882|other|0.085
4685995412279008105|19000967.0|19000967.0|2020-09-21 14:56:46.515|debt consolidation|0.01
4685995412279004722|43820219.0|43820219.0|2020-09-22 01:42:02.855|debt consolidation|0.091
4686276887255712451|97842756.0|97842756.0|2020-09-22 09:10:45.367|business ventures|0.033
4686276887255719815|687677.0|687677.0|2020-09-22 11:56:11.099|business ventures|0.065
74590868828324966|56521919.0|56521919.0|2020-09-22 17:33:53.083|weddings|0.039
4686276887255720901|8720382.0|8720382.0|2020-09-22 20:12:18.196|debt consolidation|0.077
74590868828328486|60482410.0|60482410.0|2020-09-23 00:24:15.141|education|0.092
74590868828324699|51247050.0|51247050.0|2020-09-23 05:34:49.942|investing|0.001
4686558362232424315|60976211.0|60976211.0|2020-09-23 08:51:04.197|investing|0.04
74872343805037971|20128980.0|20128980.0|2020-09-23 12:01:30.843|business ventures|0.065
4686558362232425640|14334228.0|14334228.0|2020-09-23 15:11:52.451|debt consolidation|0.007
74872343805038813|30791356.0|30791356.0|2020-09-23 21:47:20.382|vacations|0.066
4686558362232423871|56647451.0|56647451.0|2020-09-24 00:50:48.181|major purchases|0.082
74872343805039066|4758603.0|4758603.0|2020-09-24 05:49:13.129|funerals|0.083
75153818781745396|52784626.0|52784626.0|2020-09-24 05:56:46.615|business ventures|0.015
4686839837209141461|5385612.0|5385612.0|2020-09-24 19:26:34.34|business ventures|0.1
4686839837209139999|65231300.0|65231300.0|2020-09-24 22:05:44.296|medical expenses|0.083
75435293758457877|7236418.0|7236418.0|2020-09-25 15:31:24.545|investing|0.097
4687121312185847707|36772801.0|36772801.0|2020-09-25 17:26:21.165|debt consolidation|0.097
4687121312185852005|4201827.0|4201827.0|2020-09-25 19:00:57.38|renovations|0.018
4687121312185853491|90342930.0|90342930.0|2020-09-26 00:47:39.665|medical expenses|0.074
4687402787162559289|81561535.0|81561535.0|2020-09-26 21:56:43.701|weddings|0.047
75716768735168014|98730257.0|98730257.0|2020-09-27 02:16:54.863|weddings|0.054
4687402787162564784|8798559.0|8798559.0|2020-09-27 02:38:21.973|other|0.01
4687402787162558800|17685900.0|17685900.0|2020-09-27 04:18:12.798|business ventures|0.042
75716768735168770|25451893.0|25451893.0|2020-09-27 05:05:06.768|funerals|0.069
4687684262139267965|98671865.0|98671865.0|2020-09-27 17:05:16.907|education|0.052
4687684262139266597|25880603.0|25880603.0|2020-09-27 17:07:39.814|other|0.076
4687684262139270540|87138120.0|87138120.0|2020-09-27 18:43:27.942|major purchases|0.028
4687684262139273735|34909878.0|34909878.0|2020-09-27 20:53:04.701|education|0.002
4687684262139269087|45057361.0|45057361.0|2020-09-27 21:02:47.33|medical expenses|0.087
4687684262139273273|53982365.0|53982365.0|2020-09-27 22:56:07.915|other|0.064
4687684262139266319|32013000.0|32013000.0|2020-09-27 23:21:30.258|education|0.023
76279718688588908|9903207.0|9903207.0|2020-09-28 06:58:25.141|renovations|0.048
4687965737115979316|84320778.0|84320778.0|2020-09-28 07:59:00.834|education|0.027
4687965737115980229|79065637.0|79065637.0|2020-09-28 22:05:43.589|debt consolidation|0.046
4687965737115979167|86756006.0|86756006.0|2020-09-29 04:30:43.986|other|0.025
4687965737115985173|78135681.0|78135681.0|2020-09-29 05:54:25.542|business ventures|0.065
4688247212092693149|86242234.0|86242234.0|2020-09-29 19:36:38.229|other|0.066
76561193665303425|56279937.0|56279937.0|2020-09-29 20:03:23.972|vacations|0.09
76842668642011706|47267747.0|47267747.0|2020-09-30 08:05:44.578|other|0.064
4688528687069406828|75037319.0|75037319.0|2020-09-30 15:39:14.101|medical expenses|0.014
4688528687069403780|79406373.0|79406373.0|2020-09-30 22:46:48.511|education|0.076
4688528687069400115|30960901.0|30960901.0|2020-09-30 23:17:11.707|investing|0.011
4688528687069397066|66440179.0|66440179.0|2020-10-01 01:00:48.946|weddings|0.065
4688528687069401245|16769172.0|16769172.0|2020-10-01 04:09:40.003|weddings|0.091
4688810162046114538|59687819.0|59687819.0|2020-10-01 08:27:28.994|debt consolidation|0.005
4688810162046108108|48739120.0|48739120.0|2020-10-01 20:14:01.162|education|0.071
4688810162046108071|57407578.0|57407578.0|2020-10-02 03:54:52.627|debt consolidation|0.012
4689091637022818664|57477934.0|57477934.0|2020-10-02 09:40:40.806|vacations|0.074
4689091637022822990|62106160.0|62106160.0|2020-10-02 11:29:09.863|education|0.076
4689091637022821159|38712447.0|38712447.0|2020-10-03 01:43:56.929|renovations|0.036
4689091637022819903|64998307.0|64998307.0|2020-10-03 03:12:46.267|renovations|0.018
4689091637022826110|79411018.0|79411018.0|2020-10-03 04:05:52.079|education|0.049
4689091637022818971|39829451.0|39829451.0|2020-10-03 05:24:14.93|weddings|0.039
4689373111999535000|72227443.0|72227443.0|2020-10-03 09:47:01.484|debt consolidation|0.072
4689373111999539747|10892771.0|10892771.0|2020-10-03 14:52:40.244|funerals|0.037
77687093572141964|99052316.0|99052316.0|2020-10-03 16:57:15.043|major purchases|0.013
4689373111999532475|40392135.0|40392135.0|2020-10-04 03:05:28.817|business ventures|0.082
77968568548855786|84668448.0|84668448.0|2020-10-04 07:04:28.909|debt consolidation|0.009
4689654586976249874|50190603.0|50190603.0|2020-10-04 11:23:35.642|education|0.017
4689654586976247994|83047194.0|83047194.0|2020-10-04 12:40:53.356|weddings|0.019
4689654586976242895|16950985.0|16950985.0|2020-10-04 15:52:16.543|business ventures|0.044
77968568548854758|9319649.0|9319649.0|2020-10-04 18:33:06.172|funerals|0.07
4689654586976245256|64467461.0|64467461.0|2020-10-05 05:48:14.772|education|0.005
4689936061952956457|91575582.0|91575582.0|2020-10-05 12:52:29.687|investing|0.049
78250043525563361|7305297.0|7305297.0|2020-10-05 16:22:03.945|investing|0.022
4689936061952957832|81784956.0|81784956.0|2020-10-06 00:07:29.42|vacations|0.08
4690217536929665313|91525570.0|91525570.0|2020-10-06 12:37:49.978|major purchases|0.076
4690217536929666316|22109343.0|22109343.0|2020-10-06 22:13:03.64|medical expenses|0.024
4690217536929668909|99412448.0|99412448.0|2020-10-07 00:47:25.424|weddings|0.005
78812993478984604|87011996.0|87011996.0|2020-10-07 12:49:17.134|major purchases|0.098
4690499011906381954|67418440.0|67418440.0|2020-10-07 22:55:01.792|business ventures|0.032
78812993478986597|78761880.0|78761880.0|2020-10-08 05:01:26.793|weddings|0.036
78812993478987637|77534069.0|77534069.0|2020-10-08 05:18:27.61|vacations|0.01
